,Dist_Code,Year,State_Code,State_Name,Dist_Name,Rice_Area,RICE_PRODUCTION,ANNUAL_RAIN,avg_rain,Nitrogen,POTASH,PHOSPHATE,RICE_YIELD
2714,661,2008,19,Kerala,Thiruvananthapuram,3.0,7.27,1931.5,137.125,3194,2617,2391,2423.33
2715,661,2009,19,Kerala,Thiruvananthapuram,2.94,7.56,1426.4,101.8416667,3787,3094,2649,2571.43
2716,661,2010,19,Kerala,Thiruvananthapuram,2.92,6.92,2140.9,158.83333330000002,7385,2232,5313,2369.86
2717,661,2011,19,Kerala,Thiruvananthapuram,2.4,6.14,1518.3,118.39166670000002,5395,2935,3115,2558.33
2718,661,2012,19,Kerala,Thiruvananthapuram,1.82,4.1,1154.4,84.01666667,4984,2933,3481,2252.75
2719,661,2013,19,Kerala,Thiruvananthapuram,2.0,5.33,1845.1,133.1,3851,1656,3109,2665.0
2720,661,2014,19,Kerala,Thiruvananthapuram,2.09,5.56,1912.0,149.44166669999998,4010,724,2443,2660.29
2721,661,2015,19,Kerala,Thiruvananthapuram,2.12,5.45,2252.1,182.625,4095,2413,2209,2570.75
2722,701,2005,8,Orissa,Balasore,424.33,721.74,2071.1,138.9833333,32797,10330,15387,1700.89
2723,701,2006,8,Orissa,Balasore,421.8,666.71,1773.8,117.0,33185,7348,16316,1580.63
2724,701,2007,8,Orissa,Balasore,417.92,706.65,2228.3,146.3916667,34847,10341,21766,1690.87
2725,701,2008,8,Orissa,Balasore,424.95,696.03,1701.0,119.79166670000001,37811,13400,26419,1637.91
2726,701,2009,8,Orissa,Balasore,413.34,715.25,1462.4,89.575,37850,12145,24451,1730.42
2727,701,2010,8,Orissa,Balasore,397.78,737.06,1264.5,84.25,39533,13379,23480,1852.93
2728,701,2011,8,Orissa,Balasore,409.65,796.09,1487.5,114.59166670000002,39859,7680,18622,1943.34
2729,701,2012,8,Orissa,Balasore,374.12,719.82,1129.6,79.88333333,29950,6043,12168,1924.04
2730,701,2013,8,Orissa,Balasore,394.7,529.28,2189.9,162.58333330000002,31143,5672,15107,1340.97
2731,701,2014,8,Orissa,Balasore,382.85,734.41,1803.0,113.14166670000002,44283,10850,21940,1918.27
2732,701,2015,8,Orissa,Balasore,383.52,783.5,1260.6,66.89166667,34905,9785,17831,2042.92
2733,702,2005,8,Orissa,Bolangir,348.16,561.45,1146.7,60.28333333,11007,3274,4948,1612.62
2734,702,2006,8,Orissa,Bolangir,347.72,599.67,1718.7,95.11666667,12465,3118,5418,1724.58
2735,702,2007,8,Orissa,Bolangir,342.2,649.89,1245.2,85.4,13707,3546,6861,1899.15
2736,702,2008,8,Orissa,Bolangir,340.48,558.41,1641.0,108.8,16719,5496,6837,1640.07
2737,702,2009,8,Orissa,Bolangir,348.35,642.93,1612.7,55.75,18997,5194,8605,1845.64
2738,702,2010,8,Orissa,Bolangir,340.57,717.03,1114.5,61.98333333,16650,6190,9132,2105.38
2739,702,2011,8,Orissa,Bolangir,306.31,364.9,1144.7,78.81666667,18588,4835,7732,1191.28
2740,702,2012,8,Orissa,Bolangir,330.84,1193.17,1129.9,74.13333333,19311,3912,8326,3606.49
2741,702,2013,8,Orissa,Bolangir,340.9,1071.26,1307.3,72.50833333,21461,4386,6886,3142.45
2742,702,2014,8,Orissa,Bolangir,334.45,1073.18,1227.0,62.24166667,31348,5675,14165,3208.79
2743,702,2015,8,Orissa,Bolangir,323.73,511.39,941.3,58.80833333,19612,3690,7963,1579.68
2744,703,2005,8,Orissa,Cuttack,521.6,958.1,2011.2,116.41666670000001,25257,6211,8691,1836.85
2745,703,2006,8,Orissa,Cuttack,498.99,680.63,1927.4,124.05,28773,5484,9170,1364.02
2746,703,2007,8,Orissa,Cuttack,515.08,819.25,1911.0,139.8583333,29459,7720,11027,1590.53
2747,703,2008,8,Orissa,Cuttack,506.07,781.47,1853.0,131.0666667,38054,12333,26159,1544.19
2748,703,2009,8,Orissa,Cuttack,510.24,964.19,1841.0,94.00833333,30939,9920,17646,1889.68
2749,703,2010,8,Orissa,Cuttack,484.39,733.51,1390.5,92.66666667,28864,9030,15083,1514.3
2750,703,2011,8,Orissa,Cuttack,476.08,805.35,1502.0,106.25,32112,5803,12635,1691.63
2751,703,2012,8,Orissa,Cuttack,468.8,1076.68,1803.8,109.33333329999999,29656,5318,12410,2296.67
2752,703,2013,8,Orissa,Cuttack,462.49,630.32,1658.6,109.95,30634,5108,11170,1362.88
2753,703,2014,8,Orissa,Cuttack,461.62,910.11,1691.7,95.95,29635,6014,11089,1971.56
2754,703,2015,8,Orissa,Cuttack,431.39,806.7,1133.7,68.56666667,34975,7415,13632,1870.0
2755,704,2005,8,Orissa,Dhenkanal,236.04,407.34,1741.2,88.55,8129,1849,3301,1725.72
2756,704,2006,8,Orissa,Dhenkanal,226.45,318.88,1384.6,92.625,8649,1362,3232,1408.17
2757,704,2007,8,Orissa,Dhenkanal,222.08,313.26,1290.0,87.41666667,9491,2057,4019,1410.57
2758,704,2008,8,Orissa,Dhenkanal,210.97,319.43,1428.7,96.14166667,10036,2544,4373,1514.1
2759,704,2009,8,Orissa,Dhenkanal,214.47,276.38,1466.7,58.73333333,10762,2615,5110,1288.67
2760,704,2010,8,Orissa,Dhenkanal,176.24,178.0,1127.6,76.29166667,8537,2247,4633,1009.99
2761,704,2011,8,Orissa,Dhenkanal,172.26,274.2,1489.3,110.175,8595,1744,3809,1591.78
2762,704,2012,8,Orissa,Dhenkanal,167.9,402.23,1524.5,98.1,7893,1182,3506,2395.65
2763,704,2013,8,Orissa,Dhenkanal,171.29,398.64,1620.0,100.275,8124,1444,3987,2327.28
2764,704,2014,8,Orissa,Dhenkanal,188.9,550.87,1388.8,70.55,9325,1736,4582,2916.2
2765,704,2015,8,Orissa,Dhenkanal,165.51,199.94,1097.4,61.875,8802,2006,4747,1208.02
2766,705,2005,8,Orissa,Ganjam,281.19,392.26,1359.1,93.88333333,28568,4614,5296,1395.0
2767,705,2006,8,Orissa,Ganjam,313.5,648.93,1482.6,91.55,26816,4573,5982,2069.95
2768,705,2007,8,Orissa,Ganjam,312.21,696.05,1284.6,97.14166667,29415,4149,5908,2229.43
2769,705,2008,8,Orissa,Ganjam,311.94,518.16,1161.9,78.025,30221,6258,8844,1661.09
2770,705,2009,8,Orissa,Ganjam,311.55,620.4,1174.3,58.11666667,31224,4748,8722,1991.33
2771,705,2010,8,Orissa,Ganjam,312.26,514.88,1476.8,111.83333329999999,34125,6168,9791,1648.88
2772,705,2011,8,Orissa,Ganjam,298.38,193.29,913.8,61.40833333,29845,1137,7632,647.8
2773,705,2012,8,Orissa,Ganjam,289.29,525.84,1295.9,83.675,37739,2315,9178,1817.69
2774,705,2013,8,Orissa,Ganjam,289.88,126.18,1821.3,125.075,32969,2980,7202,435.28
2775,705,2014,8,Orissa,Ganjam,301.93,772.5,1333.2,81.025,27952,2867,5587,2558.54
2776,705,2015,8,Orissa,Ganjam,279.06,501.53,1016.1,72.33333333,33434,3113,8400,1797.21
2777,706,2005,8,Orissa,Kalahandi,395.23,416.15,1398.1,86.8,20026,3956,8410,1052.93
2778,706,2006,8,Orissa,Kalahandi,371.38,414.19,2244.3,118.975,23577,4613,9237,1115.27
2779,706,2007,8,Orissa,Kalahandi,382.34,563.16,1752.3,126.90833329999998,25268,4334,11339,1472.93
2780,706,2008,8,Orissa,Kalahandi,373.8,500.73,1885.4,131.7666667,26600,8240,12224,1339.57
2781,706,2009,8,Orissa,Kalahandi,380.23,551.81,1518.1,53.08333333,22378,6903,13170,1451.25
2782,706,2010,8,Orissa,Kalahandi,380.47,839.62,1541.2,91.01666667,26750,7834,16674,2206.8
2783,706,2011,8,Orissa,Kalahandi,313.1,285.25,1174.0,85.44166667,25934,4807,9419,911.05
2784,706,2012,8,Orissa,Kalahandi,355.5,861.05,1294.6,78.71666667,27530,4141,13776,2422.08
2785,706,2013,8,Orissa,Kalahandi,353.28,830.89,1577.7,102.5583333,28146,4543,10916,2351.93
2786,706,2014,8,Orissa,Kalahandi,328.61,746.19,1539.3,81.225,27828,5317,12134,2270.75
2787,706,2015,8,Orissa,Kalahandi,291.63,300.97,1181.1,77.55,27515,4047,11756,1032.03
2788,707,2005,8,Orissa,Keonjhar,201.07,286.82,1618.6,97.89166667,6152,1479,3783,1426.47
2789,707,2006,8,Orissa,Keonjhar,191.92,264.93,1551.2,104.1916667,6541,977,4287,1380.42
2790,707,2007,8,Orissa,Keonjhar,206.74,341.02,1920.4,122.125,7953,1079,4536,1649.51
2791,707,2008,8,Orissa,Keonjhar,207.16,278.0,1647.8,109.61666670000001,6484,1108,3506,1341.96
2792,707,2009,8,Orissa,Keonjhar,195.51,282.17,1321.7,71.70833333,7286,1205,4506,1443.25
2793,707,2010,8,Orissa,Keonjhar,181.57,194.97,1213.4,78.50833333,6350,1374,3935,1073.8
2794,707,2011,8,Orissa,Keonjhar,171.46,293.73,1909.7,137.1,6654,789,3766,1713.11
2795,707,2012,8,Orissa,Keonjhar,170.65,283.99,1377.7,95.36666667,6965,892,2846,1664.17
2796,707,2013,8,Orissa,Keonjhar,175.37,272.65,1694.9,109.84166670000002,8030,919,4197,1554.71
2797,707,2014,8,Orissa,Keonjhar,175.8,412.75,1336.3,73.825,8478,1437,4771,2347.84
2798,707,2015,8,Orissa,Keonjhar,182.9,206.98,1049.0,60.1,9167,1752,5877,1131.66
2799,708,2005,8,Orissa,Koraput,452.27,636.35,1345.0,89.725,22186,7156,7702,1407.01
2800,708,2006,8,Orissa,Koraput,448.8,677.73,1952.4,121.95833329999999,27637,6914,8689,1510.09
2801,708,2007,8,Orissa,Koraput,443.85,754.64,2351.1,172.45,30624,8767,9984,1700.21
2802,708,2008,8,Orissa,Koraput,446.7,619.52,1298.8,89.11666667,35354,10397,11120,1386.88
2803,708,2009,8,Orissa,Koraput,442.98,617.83,1263.7,64.325,38948,9149,14202,1394.71
2804,708,2010,8,Orissa,Koraput,439.01,873.99,1533.3,95.26666667,40042,14849,17178,1990.82
2805,708,2011,8,Orissa,Koraput,411.18,400.35,1197.9,81.14166667,50252,8616,20384,973.66
2806,708,2012,8,Orissa,Koraput,417.65,871.13,1565.3,98.675,50814,8152,17816,2085.79
2807,708,2013,8,Orissa,Koraput,446.81,1119.39,1640.6,107.625,50755,11635,17147,2505.29
2808,708,2014,8,Orissa,Koraput,449.92,978.68,1805.6,101.1083333,46349,10243,16293,2175.23
2809,708,2015,8,Orissa,Koraput,410.45,609.13,1536.1,119.28333329999998,49946,6682,17207,1484.05
2810,709,2005,8,Orissa,Mayurbhanja,316.33,472.21,1670.5,108.88333329999999,9851,1999,4466,1492.78
2811,709,2006,8,Orissa,Mayurbhanja,317.47,501.43,1821.3,118.39166670000002,11435,1868,4543,1579.46
2812,709,2007,8,Orissa,Mayurbhanja,344.8,574.85,2026.4,122.68333329999999,11989,2441,5532,1667.2
2813,709,2008,8,Orissa,Mayurbhanja,345.19,542.59,1763.0,122.325,11741,3461,6642,1571.86
2814,709,2009,8,Orissa,Mayurbhanja,328.62,458.72,1405.0,83.49166667,12053,2669,7650,1395.9
2815,709,2010,8,Orissa,Mayurbhanja,284.63,265.38,995.6,67.21666667,10744,2975,7172,932.37
2816,709,2011,8,Orissa,Mayurbhanja,299.21,563.67,1669.4,128.24166670000002,13469,2241,6894,1883.86
2817,709,2012,8,Orissa,Mayurbhanja,287.33,495.92,1352.3,89.98333333,9258,1275,3121,1725.96
2818,709,2013,8,Orissa,Mayurbhanja,305.17,424.21,2273.9,151.6166667,14227,1748,5274,1390.08
2819,709,2014,8,Orissa,Mayurbhanja,315.96,687.42,1661.4,100.8083333,13964,2313,6109,2175.66
2820,709,2015,8,Orissa,Mayurbhanja,318.03,312.85,1342.4,71.86666667,14695,2687,6959,983.71
2821,710,2005,8,Orissa,Phulbani ( Kandhamal ),123.99,178.96,1948.5,123.74166670000001,3057,731,1206,1443.34
2822,710,2006,8,Orissa,Phulbani ( Kandhamal ),126.21,191.0,2369.8,144.575,4132,874,1676,1513.35
2823,710,2007,8,Orissa,Phulbani ( Kandhamal ),118.77,182.35,1810.0,134.2833333,4557,734,1556,1535.32
2824,710,2008,8,Orissa,Phulbani ( Kandhamal ),124.81,167.13,1686.2,120.60833329999998,5359,1234,1986,1339.08
2825,710,2009,8,Orissa,Phulbani ( Kandhamal ),112.64,185.12,1661.1,65.18333333,5249,1280,2266,1643.47
2826,710,2010,8,Orissa,Phulbani ( Kandhamal ),117.54,150.21,1533.3,98.20833333,4945,1096,2077,1277.95
2827,710,2011,8,Orissa,Phulbani ( Kandhamal ),102.18,120.19,1340.8,94.83333333,4613,842,2178,1176.26
2828,710,2012,8,Orissa,Phulbani ( Kandhamal ),112.62,246.92,1597.8,108.10833329999998,5403,809,2325,2192.51
2829,710,2013,8,Orissa,Phulbani ( Kandhamal ),114.06,193.98,1564.6,94.66666667,5389,858,1960,1700.68
2830,710,2014,8,Orissa,Phulbani ( Kandhamal ),105.24,221.6,1512.6,81.5,4938,821,2140,2105.66
2831,710,2015,8,Orissa,Phulbani ( Kandhamal ),90.57,83.55,933.8,62.51666667,5393,733,2336,922.49
2832,711,2005,8,Orissa,Puri,409.97,658.04,1527.5,99.49166667,22348,5799,4973,1605.09
2833,711,2006,8,Orissa,Puri,403.4,598.7,1932.7,119.54166670000001,23535,4886,3861,1484.13
2834,711,2007,8,Orissa,Puri,378.51,620.46,1453.7,111.35833329999998,21853,4974,4730,1639.22
2835,711,2008,8,Orissa,Puri,388.43,502.43,1419.5,90.43333333,22865,7940,9252,1293.49
2836,711,2009,8,Orissa,Puri,357.92,615.35,1507.1,72.30833333,21960,6175,9694,1719.24
2837,711,2010,8,Orissa,Puri,348.57,593.22,1513.1,112.59166670000002,19941,7157,9068,1701.87
2838,711,2011,8,Orissa,Puri,332.69,434.65,1051.8,67.85833333,23713,4988,7993,1306.47
2839,711,2012,8,Orissa,Puri,325.04,759.04,1275.1,84.425,21563,4493,7874,2335.22
2840,711,2013,8,Orissa,Puri,334.95,364.58,1540.6,105.86666670000001,20339,4215,6335,1088.46
2841,711,2014,8,Orissa,Puri,325.46,692.52,1476.6,79.0,19059,3587,5677,2127.82
2842,711,2015,8,Orissa,Puri,321.38,493.49,1057.2,69.80833333,20370,4447,6518,1535.53
2843,712,2005,8,Orissa,Sambalpur,556.55,1029.07,1698.0,89.39166667,48857,12196,20382,1849.02
2844,712,2006,8,Orissa,Sambalpur,558.2,1088.36,1790.7,111.76666670000002,44317,10644,17669,1949.77
2845,712,2007,8,Orissa,Sambalpur,550.88,1128.08,1581.1,102.9416667,46368,11745,25871,2047.78
2846,712,2008,8,Orissa,Sambalpur,555.67,1131.5,1879.0,115.375,49409,15507,26168,2036.28
2847,712,2009,8,Orissa,Sambalpur,543.07,943.8,1177.5,52.63333333,45476,14785,27538,1737.9
2848,712,2010,8,Orissa,Sambalpur,550.84,993.07,978.4,57.04166667,50019,15134,30915,1802.83
2849,712,2011,8,Orissa,Sambalpur,518.7,1016.49,1639.3,107.88333329999999,61044,11687,30308,1959.69
2850,712,2012,8,Orissa,Sambalpur,518.66,1586.6,1964.7,127.925,60488,11354,27227,3059.04
2851,712,2013,8,Orissa,Sambalpur,580.29,1240.17,1410.7,76.26666667,52881,11704,23572,2137.16
2852,712,2014,8,Orissa,Sambalpur,599.69,1567.98,1564.6,95.4,43361,7130,17967,2614.65
2853,712,2015,8,Orissa,Sambalpur,548.69,837.19,1272.4,67.425,59070,10954,26433,1525.8
2854,713,2005,8,Orissa,Sundargarh,212.53,244.48,1242.0,77.04166667,4979,1031,2504,1150.33
2855,713,2006,8,Orissa,Sundargarh,224.48,276.95,1213.8,64.825,5476,910,2687,1233.74
2856,713,2007,8,Orissa,Sundargarh,216.38,305.16,1651.8,99.81666667,6574,1145,3637,1410.3
2857,713,2008,8,Orissa,Sundargarh,218.44,300.56,1496.2,89.38333333,7114,1252,4398,1375.94
2858,713,2009,8,Orissa,Sundargarh,206.16,148.31,1126.9,56.525,9168,1668,5029,719.39
2859,713,2010,8,Orissa,Sundargarh,211.82,140.22,945.6,57.90833333,8222,1725,4832,661.98
2860,713,2011,8,Orissa,Sundargarh,193.34,346.84,1580.7,109.18333329999999,8726,631,4111,1793.94
2861,713,2012,8,Orissa,Sundargarh,204.43,474.43,1518.2,101.1833333,8473,1083,3616,2320.75
2862,713,2013,8,Orissa,Sundargarh,211.03,411.87,1504.2,87.4,8892,1232,3950,1951.71
2863,713,2014,8,Orissa,Sundargarh,195.83,496.44,1245.1,68.725,7548,1250,3771,2535.06
2864,713,2015,8,Orissa,Sundargarh,194.65,228.15,1250.2,63.025,9311,1534,4002,1172.1
2865,800,2005,13,West Bengal,24 Parganas,673.08,1562.67,1691.0,104.625,73358,35180,44015,2321.67
2866,800,2006,13,West Bengal,24 Parganas,693.07,1637.07,1604.0,89.45833333,53799,22752,24338,2362.06
2867,800,2007,13,West Bengal,24 Parganas,666.1,1541.4,2001.0,118.28333329999998,64551,25015,29770,2314.07
2868,800,2008,13,West Bengal,24 Parganas,690.5,1656.9,1553.7,106.53333329999998,67357,35752,33455,2399.57
2869,800,2009,13,West Bengal,24 Parganas,619.1,1463.8,1374.7,90.2,67172,39387,42257,2364.4
2870,800,2010,13,West Bengal,24 Parganas,595.7,1462.91,1282.0,87.54166667,69949,35078,46619,2455.78
2871,800,2011,13,West Bengal,24 Parganas,610.43,1500.62,1840.4,127.93333329999999,75373,25803,40690,2458.3
2872,800,2012,13,West Bengal,24 Parganas,595.84,1553.5,1358.2,88.45833333,79425,19098,34088,2607.24
2873,800,2013,13,West Bengal,24 Parganas,612.93,1658.81,2064.0,145.1166667,65221,22121,23967,2706.36
2874,800,2014,13,West Bengal,24 Parganas,620.48,1702.5,1424.6,90.96666667,73668,25600,34956,2743.84
2875,800,2015,13,West Bengal,24 Parganas,622.27,1602.26,1726.4,84.85,74307,28064,38076,2574.86
2876,803,2005,13,West Bengal,Nadia,265.41,732.44,1166.0,77.5,34713,15145,18815,2759.65
2877,803,2006,13,West Bengal,Nadia,250.31,677.7,1143.0,69.58333333,51539,19694,19666,2707.44
2878,803,2007,13,West Bengal,Nadia,240.7,683.0,1692.9,101.79166670000001,49715,15687,20835,2837.56
2879,803,2008,13,West Bengal,Nadia,277.2,799.5,1480.2,98.25,52170,24466,22234,2884.2
2880,803,2009,13,West Bengal,Nadia,238.8,664.9,1496.5,105.19166670000001,52896,26340,26031,2784.34
2881,803,2010,13,West Bengal,Nadia,235.74,650.47,846.2,61.60833333,48862,22061,29969,2759.27
2882,803,2011,13,West Bengal,Nadia,252.14,744.49,1413.4,97.93333333,58995,18700,27668,2952.68
2883,803,2012,13,West Bengal,Nadia,232.86,668.3,862.0,54.6,63812,17927,25307,2869.96
2884,803,2013,13,West Bengal,Nadia,239.03,734.42,1287.8,92.225,57838,14772,18231,3072.5
2885,803,2014,13,West Bengal,Nadia,242.85,780.86,1096.8,74.475,54903,15588,20039,3215.4
2886,803,2015,13,West Bengal,Nadia,237.13,743.07,1408.1,74.31666667,61067,13959,26339,3133.6
2887,804,2005,13,West Bengal,Murshidabad,404.26,1189.59,1135.0,62.5,34420,14280,18153,2942.64
2888,804,2006,13,West Bengal,Murshidabad,395.07,1030.7,1372.0,87.33333333,79995,23297,34223,2608.9
2889,804,2007,13,West Bengal,Murshidabad,398.4,1142.4,1726.6,103.95,71884,26045,34014,2867.47
2890,804,2008,13,West Bengal,Murshidabad,399.5,1123.7,1173.8,66.275,77195,32019,35425,2812.77
2891,804,2009,13,West Bengal,Murshidabad,373.1,1040.4,1351.3,97.15,82805,36944,42723,2788.53
2892,804,2010,13,West Bengal,Murshidabad,304.18,861.73,940.7,69.98333333,75695,29819,45054,2832.96
2893,804,2011,13,West Bengal,Murshidabad,351.02,957.31,1741.3,124.60833329999998,85155,22685,42424,2727.22
2894,804,2012,13,West Bengal,Murshidabad,352.39,973.7,979.5,57.21666667,81870,18401,38634,2763.13
2895,804,2013,13,West Bengal,Murshidabad,350.73,1116.7,1228.2,92.73333333,70132,14011,18486,3183.93
2896,804,2014,13,West Bengal,Murshidabad,367.46,1190.49,1175.6,74.625,75949,18769,28565,3239.78
2897,804,2015,13,West Bengal,Murshidabad,383.0,1257.25,1673.5,86.09166667,82422,21009,36741,3282.64
2898,805,2005,13,West Bengal,Burdwan,639.01,1968.49,1183.0,78.58333333,66095,25985,34518,3080.53
2899,805,2006,13,West Bengal,Burdwan,642.81,1966.99,1446.0,79.08333333,83379,37766,53922,3059.99
2900,805,2007,13,West Bengal,Burdwan,635.8,1858.6,1754.8,104.8083333,80895,41038,60654,2923.25
2901,805,2008,13,West Bengal,Burdwan,666.5,1876.2,1638.3,101.5166667,83574,50454,59661,2815.0
2902,805,2009,13,West Bengal,Burdwan,672.5,2051.2,1296.6,86.85,85175,48636,62389,3050.11
2903,805,2010,13,West Bengal,Burdwan,562.86,1665.94,989.2,66.53333333,68631,38294,57644,2959.78
2904,805,2011,13,West Bengal,Burdwan,592.8,1749.32,1517.6,104.8416667,77511,35037,53011,2950.94
2905,805,2012,13,West Bengal,Burdwan,593.42,1922.46,1276.6,71.00833333,80848,27030,54189,3239.63
2906,805,2013,13,West Bengal,Burdwan,604.19,2016.62,1535.5,115.83333329999999,71384,30932,30475,3337.72
2907,805,2014,13,West Bengal,Burdwan,583.28,1896.03,1134.4,71.15,81802,38121,48399,3250.63
2908,805,2015,13,West Bengal,Burdwan,578.47,1949.43,1546.5,79.93333333,85634,41386,53248,3369.98
2909,806,2005,13,West Bengal,Birbhum,368.55,1116.34,1206.0,62.5,32185,13435,18340,3029.01
2910,806,2006,13,West Bengal,Birbhum,383.41,1199.44,1605.0,86.5,42917,15270,22997,3128.35
2911,806,2007,13,West Bengal,Birbhum,394.0,1220.7,1712.4,100.3833333,51161,14164,24155,3098.22
2912,806,2008,13,West Bengal,Birbhum,393.9,1212.4,1399.3,83.54166667,45254,18075,24596,3077.94
2913,806,2009,13,West Bengal,Birbhum,357.6,960.5,1238.6,83.94166667,43215,20182,26462,2685.96
2914,806,2010,13,West Bengal,Birbhum,249.03,747.95,1023.9,66.63333333,46357,16959,28463,3003.45
2915,806,2011,13,West Bengal,Birbhum,386.88,1126.8,1544.0,112.34166670000002,50041,17469,25738,2912.53
2916,806,2012,13,West Bengal,Birbhum,372.09,1084.23,1052.8,60.69166667,47628,12692,22853,2913.89
2917,806,2013,13,West Bengal,Birbhum,384.61,1274.1,1374.3,100.3083333,40606,14464,16839,3312.71
2918,806,2014,13,West Bengal,Birbhum,384.73,1261.88,1144.4,62.73333333,48596,15851,19896,3279.91
2919,806,2015,13,West Bengal,Birbhum,399.51,1340.67,1659.2,80.05833333,48099,14503,20158,3355.79
2920,807,2005,13,West Bengal,Bankura,386.94,1013.45,1161.0,71.33333333,23140,11960,19652,2619.14
2921,807,2006,13,West Bengal,Bankura,406.9,1138.01,1313.0,82.75,36551,14564,24599,2796.78
2922,807,2007,13,West Bengal,Bankura,416.8,1173.6,1814.6,99.28333333,38080,16407,26397,2815.74
2923,807,2008,13,West Bengal,Bankura,371.1,1025.8,1557.9,93.28333333,36118,19662,24950,2764.21
2924,807,2009,13,West Bengal,Bankura,377.3,1004.9,1300.1,82.73333333,33223,22456,27273,2663.4
2925,807,2010,13,West Bengal,Bankura,198.02,507.49,1040.6,71.65833333,29263,17194,26586,2562.82
2926,807,2011,13,West Bengal,Bankura,376.99,1119.51,1880.6,141.41666669999998,31827,16175,24844,2969.6
2927,807,2012,13,West Bengal,Bankura,376.29,1033.74,1350.7,87.44166667,38485,13134,29326,2747.19
2928,807,2013,13,West Bengal,Bankura,377.61,1045.36,2140.5,154.225,30652,13936,13599,2768.36
2929,807,2014,13,West Bengal,Bankura,356.09,984.16,1075.5,63.48333333,35448,17887,22312,2763.8
2930,807,2015,13,West Bengal,Bankura,360.61,990.64,1127.2,54.975,39567,17066,27131,2747.12
2931,810,2005,13,West Bengal,Hooghly,310.32,849.95,1171.0,78.91666667,58915,21842,23880,2738.95
2932,810,2006,13,West Bengal,Hooghly,299.19,846.82,1129.0,68.83333333,53629,43798,48175,2830.38
2933,810,2007,13,West Bengal,Hooghly,301.8,845.1,1759.7,107.25833329999999,54358,42098,46844,2800.2
2934,810,2008,13,West Bengal,Hooghly,305.7,876.3,1424.3,90.4,49738,46247,51417,2866.54
2935,810,2009,13,West Bengal,Hooghly,299.9,861.3,1156.0,79.425,54600,45573,54362,2871.96
2936,810,2010,13,West Bengal,Hooghly,292.37,904.16,1033.5,74.83333333,54485,42844,56969,3092.52
2937,810,2011,13,West Bengal,Hooghly,277.2,806.84,1485.2,103.3083333,57998,40695,53590,2910.68
2938,810,2012,13,West Bengal,Hooghly,273.45,793.04,1089.8,68.06666667,61917,39118,52617,2900.13
2939,810,2013,13,West Bengal,Hooghly,286.05,807.73,1365.3,95.325,47367,31927,28531,2823.74
2940,810,2014,13,West Bengal,Hooghly,276.03,860.05,1114.4,72.875,54853,38296,41744,3115.78
2941,810,2015,13,West Bengal,Hooghly,277.62,871.28,1549.1,73.125,60218,42199,48881,3138.39
2942,811,2005,13,West Bengal,Howrah,125.55,286.01,1583.0,108.16666670000001,32920,13375,17405,2278.06
2943,811,2006,13,West Bengal,Howrah,116.84,243.55,1513.0,84.33333333,8775,4854,6574,2084.47
2944,811,2007,13,West Bengal,Howrah,117.8,259.2,2077.7,109.94166670000001,8566,3750,5117,2200.34
2945,811,2008,13,West Bengal,Howrah,115.3,207.0,1707.5,116.24166670000001,9707,6270,6396,1795.32
2946,811,2009,13,West Bengal,Howrah,114.0,191.2,1307.3,78.0,11061,6217,7136,1677.19
2947,811,2010,13,West Bengal,Howrah,115.47,304.76,1244.9,86.00833333,10128,5937,8339,2639.3
2948,811,2011,13,West Bengal,Howrah,107.05,225.33,1462.5,100.55,12627,6000,8932,2104.9
2949,811,2012,13,West Bengal,Howrah,111.21,286.83,1205.9,80.425,13941,7339,7348,2579.17
2950,811,2013,13,West Bengal,Howrah,108.64,275.13,1854.9,128.725,10532,3728,3469,2532.49
2951,811,2014,13,West Bengal,Howrah,117.36,320.39,1232.3,83.95,11449,5660,7287,2729.98
2952,811,2015,13,West Bengal,Howrah,112.82,222.22,1690.4,69.66666667,12104,4436,6903,1969.69
2953,812,2005,13,West Bengal,Jalpaiguri,248.53,394.62,3051.0,188.91666669999998,29405,17372,20264,1587.82
2954,812,2006,13,West Bengal,Jalpaiguri,229.68,418.96,3017.0,188.08333330000002,18954,11419,13497,1824.1
2955,812,2007,13,West Bengal,Jalpaiguri,236.1,372.4,3507.8,215.70833330000002,20147,10227,12536,1577.3
2956,812,2008,13,West Bengal,Jalpaiguri,235.5,391.2,3559.3,216.675,33170,29549,19117,1661.15
2957,812,2009,13,West Bengal,Jalpaiguri,227.5,435.3,3137.8,203.275,49053,41681,28413,1913.41
2958,812,2010,13,West Bengal,Jalpaiguri,224.11,493.74,4146.2,248.45833330000002,50974,27968,31335,2203.11
2959,812,2011,13,West Bengal,Jalpaiguri,224.62,469.65,3035.1,175.8666667,61832,26350,27109,2090.86
2960,812,2012,13,West Bengal,Jalpaiguri,228.12,492.88,3820.8,225.825,62106,22441,25993,2160.62
2961,812,2013,13,West Bengal,Jalpaiguri,229.65,523.15,3472.7,198.4666667,58299,25927,14487,2278.03
2962,812,2014,13,West Bengal,Jalpaiguri,230.54,561.85,3055.1,224.05833330000002,61806,27273,22698,2437.1
2963,812,2015,13,West Bengal,Jalpaiguri,220.26,556.42,3370.6,244.20833330000002,67370,30571,25135,2526.2
2964,813,2005,13,West Bengal,Darjeeling,34.52,58.63,2466.0,155.5,19194,7951,9605,1698.44
2965,813,2006,13,West Bengal,Darjeeling,31.43,58.65,3015.0,197.66666669999998,27122,6473,8840,1866.05
